rotation,crop_scale,color_jitter,erasing_prob,fold,epoch,train_loss,val_loss,val_acc
0,1.0,0.0,0.0,2,16,1.7693679155270776,1.625476360321045,0.4855865921787709
0,1.0,0.0,0.0,2,17,1.7568370800402455,1.6425526039294025,0.4873743016759777
0,1.0,0.0,0.0,2,18,1.7534014383818992,1.638079589412199,0.495195530726257
0,1.0,0.0,0.0,2,19,1.74127263230888,1.6251055173500957,0.4972067039106145
0,1.0,0.0,0.0,2,20,1.7406171370803882,1.6291608338915435,0.4860335195530726
0,1.0,0.0,0.0,3,1,2.286952590942383,2.232797511447798,0.1940879926672777
0,1.0,0.0,0.0,3,2,2.1808873498690615,2.1140364639044464,0.2884967919340055
0,1.0,0.0,0.0,3,3,2.0717790827534657,1.9995929440918807,0.327910174152154
0,1.0,0.0,0.0,3,4,1.994194355861161,1.922823657255234,0.3895508707607699
0,1.0,0.0,0.0,3,5,1.9337436529225025,1.8719413957936737,0.3835930339138405
0,1.0,0.0,0.0,3,6,1.8919386136835463,1.8408612110109968,0.3712190650779102
0,1.0,0.0,0.0,3,7,1.8626294484038155,1.8169748415977556,0.3893217231897342
0,1.0,0.0,0.0,3,8,1.839677569108416,1.7973919948452006,0.3939046746104491
0,1.0,0.0,0.0,3,9,1.8273904793814304,1.7872428655842922,0.3941338221814848
0,1.0,0.0,0.0,3,10,1.8224987025804824,1.7861781677557285,0.3964252978918423
0,1.0,0.0,0.0,3,11,1.7975869388939405,1.7640118126908535,0.4053620531622365
0,1.0,0.0,0.0,3,12,1.794910525298726,1.7569086724306662,0.399404216315307
0,1.0,0.0,0.0,3,13,1.7788920228267429,1.7648984044107354,0.3950504124656279
0,1.0,0.0,0.0,3,14,1.7703566606654677,1.733439923862489,0.4074243813015582
0,1.0,0.0,0.0,3,15,1.7621056687132202,1.7287506333848517,0.4188817598533456
0,1.0,0.0,0.0,3,16,1.752326039592029,1.7228350676493729,0.4250687442713107
0,1.0,0.0,0.0,3,17,1.7532197575764534,1.739577986579986,0.4126947754353804
0,1.0,0.0,0.0,3,18,1.7511865976244905,1.7196493778176312,0.4218606782768103
0,1.0,0.0,0.0,3,19,1.73745112899662,1.7259240452026032,0.4195692025664528
0,1.0,0.0,0.0,3,20,1.7433676179989364,1.720217428985372,0.4067369385884509
0,1.0,0.0,0.0,4,1,2.285951439790747,2.2207019442603704,0.2640306122448979
0,1.0,0.0,0.0,4,2,2.1856793088245605,2.082699029624057,0.3707482993197279
0,1.0,0.0,0.0,4,3,2.07649993681208,1.97240589508394,0.3677721088435374
0,1.0,0.0,0.0,4,4,1.9950042767664649,1.8797044835123076,0.4183673469387755
0,1.0,0.0,0.0,4,5,1.926490109984008,1.811593877214964,0.4411139455782313
0,1.0,0.0,0.0,4,6,1.8928911959882784,1.7765222122880069,0.4368622448979591
0,1.0,0.0,0.0,4,7,1.855615050098428,1.7611314289423885,0.4464285714285714
0,1.0,0.0,0.0,4,8,1.832526338773172,1.7410595019658406,0.4387755102040816
0,1.0,0.0,0.0,4,9,1.816391643552156,1.7265067534381842,0.4464285714285714
0,1.0,0.0,0.0,4,10,1.8122258474810664,1.7183641511566785,0.4570578231292517
0,1.0,0.0,0.0,4,11,1.7968727344314883,1.7303032214138785,0.4502551020408163
0,1.0,0.0,0.0,4,12,1.782546008305948,1.6997661700054092,0.4600340136054421
0,1.0,0.0,0.0,4,13,1.7750958530413108,1.7007363771094757,0.4638605442176871
0,1.0,0.0,0.0,4,14,1.766671270226248,1.7110111948584212,0.4564200680272108
0,1.0,0.0,0.0,4,15,1.7539532134549074,1.6944233207475572,0.454719387755102
0,1.0,0.0,0.0,4,16,1.7415998762401983,1.689378194662989,0.4634353741496598
0,1.0,0.0,0.0,4,17,1.7383212225700877,1.6750220283359087,0.4685374149659864
0,1.0,0.0,0.0,4,18,1.7434426753300307,1.6880794718962948,0.4602465986394558
0,1.0,0.0,0.0,4,19,1.7315332797526235,1.7113094990756237,0.4511054421768707
0,1.0,0.0,0.0,4,20,1.7309812503797477,1.6962422939384876,0.4566326530612244
0,1.0,0.0,0.0,5,1,2.3009735133189677,2.244548634966943,0.2168082253017434
0,1.0,0.0,0.0,5,2,2.207901871343841,2.129207283245116,0.3263299061242736
0,1.0,0.0,0.0,5,3,2.1029547883408317,2.0173433800067655,0.3672329012069736
0,1.0,0.0,0.0,5,4,2.014981578930507,1.9271628258747344,0.386678587393831
0,1.0,0.0,0.0,5,5,1.9596532893247256,1.877100307705896,0.3951721054984354
0,1.0,0.0,0.0,5,6,1.906365216568652,1.8387510440794017,0.4128296826106392
0,1.0,0.0,0.0,5,7,1.8769996489787832,1.812038768654057,0.4177469825659365
0,1.0,0.0,0.0,5,8,1.8561948481110808,1.790570738809046,0.410818059901654
0,1.0,0.0,0.0,5,9,1.8348066126868583,1.779210005373522,0.421770227983907
0,1.0,0.0,0.0,5,10,1.8187915701188748,1.7435966774348337,0.4289226642825212
0,1.0,0.0,0.0,5,11,1.816483230218914,1.7466967360590735,0.4291461779168529
0,1.0,0.0,0.0,5,12,1.801567824265419,1.7377835167376228,0.4380867232901207
0,1.0,0.0,0.0,5,13,1.789540353033868,1.736610710327786,0.4302637460885114
0,1.0,0.0,0.0,5,14,1.7775156899614255,1.7190602739634235,0.4403218596334376
0,1.0,0.0,0.0,5,15,1.7676420517950668,1.7174799593101402,0.4380867232901207
0,1.0,0.0,0.0,5,16,1.7798297446551097,1.7155274187927008,0.43272239606616
0,1.0,0.0,0.0,5,17,1.7569660808515415,1.7231369047331182,0.4226642825212338
0,1.0,0.0,0.0,5,18,1.7474778607296744,1.7265087258991625,0.4255699597675458
0,1.0,0.0,0.0,5,19,1.7485783591443118,1.7097134291726028,0.4454626732230666
0,1.0,0.0,0.0,5,20,1.7502434749390754,1.724003943365282,0.4340634778721502
0,1.0,0.0,0.0,1,1,2.4086906167704845,2.2368674187912325,0.18130247333787156
0,1.0,0.0,0.0,1,2,2.2293281179425346,2.1289371798740158,0.2516451100521897
0,1.0,0.0,0.0,1,3,2.1011248432968648,2.041973812390218,0.3115498071250284
0,1.0,0.0,0.0,1,4,2.0015836274140204,1.9845560710933816,0.34513274336283184
0,1.0,0.0,0.0,1,5,1.9285863553431624,1.9468126001611221,0.3655547991831178
0,1.0,0.0,0.0,1,6,1.8893708836961522,1.8838893052047685,0.39664170637621965
0,1.0,0.0,0.0,1,7,1.8367017467523339,1.8630397195904764,0.3975493533015657
0,1.0,0.0,0.0,1,8,1.8023446812947026,1.845212298021691,0.39959155888359427
0,1.0,0.0,0.0,2,1,2.424148738307869,2.188528351011223,0.21452513966480447
0,1.0,0.0,0.0,2,2,2.241518041271839,2.07275041862573,0.3217877094972067
0,1.0,0.0,0.0,2,3,2.107298045432284,1.9876864918650197,0.3772067039106145
0,1.0,0.0,0.0,2,4,2.0167210918062874,1.923128678305855,0.4136312849162011
0,1.0,0.0,0.0,2,5,1.9443463693920886,1.8650556918629055,0.44402234636871507
0,1.0,0.0,0.0,2,6,1.891507714908763,1.826115677529873,0.4480446927374302
0,1.0,0.0,0.0,2,7,1.8517409263995306,1.7870209114245197,0.4601117318435754
0,1.0,0.0,0.0,2,8,1.8232512719266307,1.7619067081259616,0.4692737430167598
0,1.0,0.0,0.0,3,1,2.4082228886064634,2.1997072548083927,0.20004582951420716
0,1.0,0.0,0.0,3,2,2.2179736442608164,2.10953083112631,0.27222731439046743
0,1.0,0.0,0.0,3,3,2.086420825100684,2.034255940798332,0.3123281393217232
0,1.0,0.0,0.0,3,4,1.995161235583317,1.96901004364685,0.33890925756186985
0,1.0,0.0,0.0,3,5,1.9307243072577358,1.9208046410960085,0.36709440879926675
0,1.0,0.0,0.0,3,6,1.872639204576562,1.8915000582484343,0.3900091659028414
0,1.0,0.0,0.0,3,7,1.839714570430954,1.8655122189648539,0.39321723189734187
0,1.0,0.0,0.0,3,8,1.8134467817224142,1.832641562882309,0.4053620531622365
0,1.0,0.0,0.0,4,1,2.4353932592723493,2.196990308307466,0.21279761904761904
0,1.0,0.0,0.0,4,2,2.226927738964692,2.0874758707422787,0.30718537414965985
0,1.0,0.0,0.0,4,3,2.1072904919393984,2.004555733836427,0.3601190476190476
0,1.0,0.0,0.0,4,4,2.0074131404304074,1.9464122251588472,0.39519557823129253
0,1.0,0.0,0.0,4,5,1.9354650856948061,1.896993037794723,0.39965986394557823
0,1.0,0.0,0.0,4,6,1.8905337886401277,1.8496300638938437,0.4328231292517007
0,1.0,0.0,0.0,4,7,1.8384180446241565,1.8188563220354976,0.4383503401360544
0,1.0,0.0,0.0,4,8,1.812486157729448,1.8095350095203944,0.422406462585034
0,1.0,0.0,0.0,5,1,2.420985815558261,2.218414385189795,0.17970496200268216
0,1.0,0.0,0.0,5,2,2.2325702963433227,2.1059432832268556,0.27782744747429594
0,1.0,0.0,0.0,5,3,2.1020350897743842,2.018463302841664,0.3223066607063031
0,1.0,0.0,0.0,5,4,2.009139011922321,1.9650174362828916,0.35046937863209654
0,1.0,0.0,0.0,5,5,1.9335798698414668,1.9213365532214695,0.39070183281180154
0,1.0,0.0,0.0,5,6,1.8757993915552549,1.8771240257715933,0.40880643719266874
0,1.0,0.0,0.0,5,7,1.8477819248560743,1.8469756062029727,0.4155118462226196
0,1.0,0.0,0.0,5,8,1.8141506775109548,1.8196841265188566,0.43540455967814035
20,0.8,0.2,0.5,1,1,2.437715972191738,2.2226580706804766,0.18039482641252552
20,0.8,0.2,0.5,1,2,2.2391146543639056,2.089617977073086,0.27819378261856137
20,0.8,0.2,0.5,1,3,2.1052739267417526,2.023703800677063,0.3385523031540731
20,0.8,0.2,0.5,1,4,2.0086993855403703,1.9621790058628512,0.3578398003176764
20,0.8,0.2,0.5,1,5,1.9318107387271501,1.9168485539122344,0.38529611980939416
20,0.8,0.2,0.5,1,6,1.8816051251312509,1.880115434483441,0.3925572952121625
20,0.8,0.2,0.5,1,7,1.8368494508599522,1.8552164548320351,0.4027683231223054
20,0.8,0.2,0.5,1,8,1.8125833316139637,1.8408640877092022,0.4113909689130928
20,0.8,0.2,0.5,2,1,2.4157204814485618,2.198795874824737,0.18726256983240225
20,0.8,0.2,0.5,2,2,2.2290213499914553,2.0748868136698975,0.29206703910614523
20,0.8,0.2,0.5,2,3,2.1016070009094805,1.9954181781960598,0.3541899441340782
20,0.8,0.2,0.5,2,4,2.0088698191990515,1.919631118294913,0.40893854748603353
20,0.8,0.2,0.5,2,5,1.9341204770461877,1.8635830241475024,0.4306145251396648
20,0.8,0.2,0.5,2,6,1.8899183570458646,1.8256933115847285,0.44581005586592176
20,0.8,0.2,0.5,2,7,1.8496472026599244,1.7837607928228112,0.46569832402234634
20,0.8,0.2,0.5,2,8,1.8164156156367555,1.7754181955380146,0.4616759776536313
20,0.8,0.2,0.5,3,1,2.396335261367088,2.219291446735616,0.17988084326306142
20,0.8,0.2,0.5,3,2,2.2107157735729532,2.111578752642701,0.2605407882676444
20,0.8,0.2,0.5,3,3,2.0825313507124434,2.040229325989427,0.3244729605866178
20,0.8,0.2,0.5,3,4,1.9871290930877887,1.979329788936157,0.35151237396883594
20,0.8,0.2,0.5,3,5,1.923358994728967,1.9352917168579662,0.3606782768102658
20,0.8,0.2,0.5,3,6,1.8799038678968731,1.89640725412902,0.3595325389550871
20,0.8,0.2,0.5,3,7,1.834507970160424,1.8675100482132978,0.38221814848762603
20,0.8,0.2,0.5,3,8,1.8128975065839648,1.8395451236273803,0.3966544454628781
20,0.8,0.2,0.5,4,1,2.4118387818605584,2.1969101201920282,0.21301020408163265
20,0.8,0.2,0.5,4,2,2.2280580802103738,2.0782768653363597,0.313562925170068
20,0.8,0.2,0.5,4,3,2.0914504396727067,2.0022024354156183,0.35714285714285715
20,0.8,0.2,0.5,4,4,1.999595304859411,1.9294093887822157,0.3960459183673469
20,0.8,0.2,0.5,4,5,1.9346262413545872,1.8884703229073765,0.422406462585034
20,0.8,0.2,0.5,4,6,1.8794154839375756,1.8562549012047904,0.41220238095238093
20,0.8,0.2,0.5,4,7,1.8404815652300488,1.8220020455568016,0.4377125850340136
20,0.8,0.2,0.5,4,8,1.8079490336015585,1.7949749600319636,0.4351615646258503
20,0.8,0.2,0.5,5,1,2.4108704187079724,2.2159768715467525,0.18819848010728654
20,0.8,0.2,0.5,5,2,2.2240896507890113,2.1025726910302507,0.291685292802861
20,0.8,0.2,0.5,5,3,2.0908104769964404,2.017448204140286,0.3357174787662047
20,0.8,0.2,0.5,5,4,2.0014150159936763,1.955626667851468,0.37483236477425125
20,0.8,0.2,0.5,5,5,1.9371299320608792,1.9051904970372848,0.39763075547608406
20,0.8,0.2,0.5,5,6,1.8848606276445734,1.8727004333537873,0.3962896736700939
20,0.8,0.2,0.5,5,7,1.8373278702998892,1.8510766661374976,0.41171211443898076
20,0.8,0.2,0.5,5,8,1.8040244753447083,1.8284156973680643,0.4123826553419759
